DIRECTORIO;P6040;P404;P3503;P3271;P400;FEX_C
8032639;15;2;2;2;3;19.829.682.874
8032640;9;2;2;2;3;19.414.008.776
8032640;7;2;2;1;3;19.414.008.776
8032641;13;2;2;2;3;14.046.309.363
8032641;10;2;2;1;3;14.046.309.363
8032642;17;2;2;1;3;24.237.602.384
8032643;16;2;2;2;3;12.362.357.873
8032644;10;2;2;1;3;11.023.150.293
8032644;8;2;2;1;3;11.023.150.293
8032646;10;2;2;2;3;93.254.347.348
8032648;12;2;2;2;3;26.225.678.849
8032648;17;2;2;2;3;26.225.678.849
8032653;13;2;2;2;3;12.177.303.346
8032653;5;2;2;1;3;12.177.303.346
8032654;17;2;2;1;3;12.953.422.227
8032654;15;2;2;1;3;12.953.422.227
8032654;12;2;2;1;3;12.953.422.227
8032654;8;2;2;1;3;12.953.422.227
8032656;8;2;2;2;3;18.031.893.464
8032658;13;2;2;2;3;5.866.307.223
8032658;16;2;2;2;4;5.866.307.223
8032658;7;2;2;2;3;5.866.307.223
8032659;17;2;2;1;3;33.013.793.847
8032660;12;2;2;2;3;24.796.151.411
8032661;15;2;2;2;3;33.011.455.205
8032661;15;2;2;1;3;33.011.455.205
8032661;14;2;2;1;3;33.011.455.205
8032661;11;2;2;1;3;33.011.455.205
8032661;7;2;2;1;3;33.011.455.205
8032665;5;2;2;2;3;47.765.515.669
8032667;17;2;2;2;3;34.670.222.564
8032670;15;2;2;1;3;59.748.404.353
8032675;9;2;2;1;3;30.892.689.409
8032685;8;2;2;2;3;44.789.991.942
8032687;8;2;2;1;3;42.501.719.193
8032689;10;2;2;1;3;46.715.219.323
8032689;5;2;2;2;3;46.715.219.323
8032691;15;2;2;1;3;27.060.240.312
8032691;12;2;2;2;3;27.060.240.312
8032692;15;2;2;1;3;21.193.212.585
8032693;14;2;2;1;3;24.911.665.445
8032693;6;2;2;1;3;24.911.665.445
8032694;13;2;2;2;4;3.728.031.709
8032694;11;2;2;2;3;3.728.031.709
8032696;12;2;2;2;3;29.151.088.346
8032698;11;2;2;1;3;27.519.982.847
8032698;5;2;2;2;3;27.519.982.847
8032702;13;2;2;2;3;29.430.588.173
8032702;10;2;2;2;3;29.430.588.173
8032702;8;2;2;1;3;29.430.588.173
8032705;17;;2;1;1;65.703.457.947
8032708;11;2;2;1;3;24.153.485.719
8032709;10;2;2;2;3;59.948.431.855
8032709;8;2;2;1;3;59.948.431.855
8032709;6;2;2;2;3;59.948.431.855
8032712;17;2;2;1;3;63.709.994.872
8032712;14;2;2;1;3;63.709.994.872
8032712;7;2;2;1;3;63.709.994.872
8032719;17;2;2;2;3;60.640.166.335
8032719;16;2;2;2;3;60.640.166.335
8032719;12;2;2;2;3;60.640.166.335
8032720;11;2;2;1;3;51.608.436.163
8032720;9;2;2;1;3;51.608.436.163
8032721;17;2;2;1;3;56.875.618.111
8032721;9;2;2;1;3;56.875.618.111
8032724;14;2;2;1;3;36.083.959.418
8032726;17;2;2;1;3;671.063.625
8032726;13;2;2;2;3;671.063.625
8032726;7;2;2;1;3;671.063.625
8032727;7;2;2;2;3;62.025.741.391
8032728;5;2;2;1;3;6.040.595.879
8032729;17;2;2;1;3;60.696.436.735
8032729;17;2;2;1;3;60.696.436.735
8032730;17;2;2;1;4;642.841.366
8032730;15;2;2;2;3;642.841.366
8032730;11;2;2;2;3;642.841.366
8032733;8;2;2;1;3;49.267.756.644
8032735;8;2;2;1;3;49.267.756.644
8032736;14;2;2;2;3;59.555.860.218
8032736;9;2;2;1;3;59.555.860.218
8032736;7;2;2;2;3;59.555.860.218
8032747;9;2;2;2;4;55.431.242.475
8032751;17;2;2;1;3;56.977.328.209
8032751;14;2;2;2;3;56.977.328.209
8032751;12;2;2;2;3;56.977.328.209
8032752;13;;2;1;5;79.981.337.969
8032753;10;2;2;1;3;56.096.189.001
8032753;9;2;2;1;3;56.096.189.001
8032755;13;2;2;2;3;75.501.023.501
8032755;9;2;2;2;3;75.501.023.501
8032761;6;2;2;2;3;43.791.716.622
8032766;16;2;2;1;3;73.507.738.148
8032767;6;2;2;1;6;37.391.396.513
8032768;17;2;2;1;3;69.941.607.667
8032768;13;2;2;2;4;69.941.607.667
8032770;12;2;2;1;3;58.480.480.735
8032770;10;2;2;2;3;58.480.480.735
8032771;7;2;2;1;3;60.251.385.646
8032771;6;2;2;2;6;60.251.385.646
8032771;5;2;2;1;6;60.251.385.646
8032778;15;2;2;1;3;21.520.939.551
8032778;13;2;2;2;3;21.520.939.551
8032783;17;2;2;2;4;12.355.815.771
8032787;6;2;2;1;3;19.424.837.035
8032788;9;2;2;2;3;28.283.204.454
8032789;11;2;2;1;3;13.084.623.529
8032792;9;2;2;2;3;15.451.951.824
8032798;13;2;2;2;3;98.275.915.589
8032799;12;2;2;1;3;11.876.333.077
8032802;12;2;2;2;3;17.467.074.761
8032802;9;2;2;1;3;17.467.074.761
8032802;5;2;2;1;3;17.467.074.761
8032810;11;2;2;1;3;15.696.838.008
8032810;5;2;2;2;3;15.696.838.008
8032812;7;2;2;2;3;20.303.856.066
8032813;9;2;2;1;3;98.962.648.853
8032814;8;2;2;1;3;27.647.017.132
8032815;9;2;2;2;3;29.490.769.643
8032817;14;2;2;2;3;21.738.322.778
8032818;16;2;2;1;3;30.686.168.656
8032818;9;2;2;2;3;30.686.168.656
8032819;17;2;2;1;4;20.816.446.523
8032819;11;2;2;1;3;20.816.446.523
8032821;14;2;2;2;3;15.634.804.753
8032826;8;2;2;2;3;16.269.995.622
8032828;16;2;2;2;4;8.306.193.488
8032831;16;2;2;2;3;12.193.423.746
8032832;5;2;2;1;3;82.077.706.047
8032838;11;2;2;2;4;1.404.948.851
8032838;7;2;2;2;6;1.404.948.851
8032840;6;2;2;2;6;19.129.724.045
8032843;13;2;2;2;4;96.972.125.006
8032846;9;2;2;2;3;11.141.955.252
8032846;6;2;2;1;3;11.141.955.252
8032848;17;2;2;2;4;77.401.978.916
8032849;11;2;2;1;4;15.775.413.201
8032850;15;2;2;1;3;14.241.842.749
8032850;5;2;2;1;6;14.241.842.749
8032852;6;2;2;1;6;12.194.127.345
8032854;13;2;2;1;3;1.847.850.795
8032854;8;2;2;1;3;1.847.850.795
8032854;5;2;2;1;6;1.847.850.795
8032856;10;2;2;1;3;11.644.307.773
8032858;7;2;2;2;3;77.401.978.916
8032860;16;2;2;2;3;7.511.536.608
8032862;12;2;2;2;3;14.007.846.424
8032864;15;2;2;2;4;61.189.071.302
8032866;8;2;2;1;3;15.715.104.444
8032867;15;2;2;2;3;8.478.564.009
8032870;9;2;2;2;3;12.240.279.647
8032870;5;2;2;2;3;12.240.279.647
8032871;14;2;2;2;3;14.007.846.424
8032871;8;2;2;1;3;14.007.846.424
8032872;7;2;2;2;3;77.401.978.916
8032874;17;2;2;1;3;12.505.775.401
8032875;9;2;2;1;3;12.566.084.159
8032876;7;2;2;1;3;14.007.846.424
8032878;15;2;2;1;3;12.685.303.897
8032879;12;2;2;1;3;16.115.870.585
8032879;9;2;2;2;3;16.115.870.585
8032880;15;;2;1;4;11.583.999.016
8032882;5;2;2;1;3;97.001.929.861
8032883;6;2;2;1;3;13.815.418.106
8032885;5;2;2;1;3;15.775.413.201
8032886;9;2;2;1;3;12.656.784.954
8032887;12;2;2;1;3;14.853.636.816
8032887;9;2;2;1;3;14.853.636.816
8032888;14;2;2;2;3;93.743.884.747
8032888;14;2;2;2;3;93.743.884.747
8032889;17;2;2;2;3;12.976.628.494
8032889;16;2;2;1;3;12.976.628.494
8032894;16;;2;1;4;12.102.319.159
8032894;16;2;2;2;4;12.102.319.159
8032894;13;2;2;2;3;12.102.319.159
8032896;17;2;2;2;4;12.463.393.421
8032896;13;2;2;2;3;12.463.393.421
8032896;11;2;2;2;3;12.463.393.421
8032901;15;2;2;2;3;10.426.560.568
8032901;11;2;2;2;3;10.426.560.568
8032903;9;2;2;2;3;14.007.846.424
8032903;5;2;2;1;4;14.007.846.424
8032907;9;2;2;2;3;1.363.588.961
8032911;11;2;2;2;3;14.007.846.424
8032913;13;2;2;1;3;18.942.066.845
8032913;10;2;2;1;3;18.942.066.845
8032913;7;2;2;2;3;18.942.066.845
8032914;7;2;2;1;3;12.745.612.654
8032917;11;2;2;1;3;1.153.607.854
8032917;6;2;2;1;3;1.153.607.854
8032920;6;2;2;2;3;67.144.874.228
8032921;15;2;2;1;3;12.806.064.661
8032921;13;2;2;2;3;12.806.064.661
8032923;14;2;2;2;3;1.019.940.891
8032924;14;2;2;1;3;10.494.656.505
8032924;13;2;2;1;3;10.494.656.505
8032924;14;2;2;2;3;10.494.656.505
8032925;13;2;2;2;3;12.338.478.778
8032927;5;2;2;2;3;15.580.484.675
8032930;15;2;2;2;3;13.933.114.718
8032930;11;2;2;1;3;13.933.114.718
8032931;12;2;2;2;3;20.539.709.704
8032931;10;2;2;1;3;20.539.709.704
8032931;5;2;2;1;3;20.539.709.704
8032935;14;2;2;2;3;5.983.590.484
8032942;16;2;2;1;3;70.839.729.893
8032942;9;2;2;2;3;70.839.729.893
8032945;8;2;2;1;3;569.872.547
8032946;8;2;2;2;3;58.623.956.426
8032951;12;2;2;1;3;58.623.956.426
8032953;16;2;2;2;3;54.069.551.436
8032953;14;2;2;1;3;54.069.551.436
8032963;10;2;2;1;3;54.621.444.749
8032966;15;2;2;2;3;62.643.766.267
8032966;6;2;2;1;3;62.643.766.267
8032968;13;2;2;1;3;58.133.384.593
8032975;13;2;2;1;3;5.611.890.263
8032976;15;2;2;1;3;6.349.569.478
8032976;12;2;2;2;3;6.349.569.478
8032982;17;;2;1;1;36.340.576.858
8032983;16;2;2;2;3;38.587.564.889
8032983;12;2;2;2;3;38.587.564.889
8032984;15;2;2;2;3;36.049.631.506
8032984;12;2;2;2;3;36.049.631.506
8032985;8;2;2;2;3;43.015.264.657
8032986;16;2;2;2;3;1.887.117.396
8032991;12;2;2;2;3;38.191.885.648
8032992;12;2;2;1;3;48.786.991.829
8032993;11;2;2;2;3;33.303.447.116
8032994;13;2;2;2;3;34.353.443.527
8032996;15;2;2;1;3;48.520.957.355
8032996;14;2;2;2;3;48.520.957.355
8032996;11;2;2;2;3;48.520.957.355
8032996;7;2;2;1;3;48.520.957.355
8033001;17;2;2;1;3;74.382.609.369
8033004;16;2;2;1;3;10.954.888.216
8033004;9;2;2;1;3;10.954.888.216
8033004;7;2;2;1;3;10.954.888.216
8033005;11;2;2;2;3;57.677.668.618
8033015;5;2;2;2;3;21.260.109.898
8033017;10;2;2;2;3;36.455.357.056
8033018;16;2;2;1;3;58.652.171.948
8033019;13;2;2;1;3;43.528.468.282
8033022;11;2;2;1;3;46.335.690.533
8033024;15;2;2;2;3;52.216.465.132
8033026;15;2;2;1;3;58.652.171.948
8033028;17;;2;2;1;26.870.774.236
8033028;14;2;2;2;3;26.870.774.236
8033029;9;2;2;1;3;31.534.728.745
8033031;14;2;2;1;3;3.725.429.462
8033031;5;2;2;1;3;3.725.429.462
8033033;8;2;2;2;3;27.134.660.378
8033034;12;2;2;2;3;32.552.308.154
8033034;9;2;2;2;3;32.552.308.154
8033037;11;2;2;1;3;22.977.473.634
8033038;7;2;2;1;3;30.517.149.336
8033040;5;2;2;2;6;28.558.516.054
8033041;13;2;2;2;3;27.574.812.991
8033044;16;2;2;2;4;34.087.141.025
8033044;13;2;2;2;3;34.087.141.025
8033044;11;2;2;2;3;34.087.141.025
8033046;17;;2;1;1;50.048.883.418
8033046;14;2;2;1;3;50.048.883.418
8033046;11;2;2;1;3;50.048.883.418
8033047;16;2;2;1;3;41.561.266.856
8033048;17;2;2;2;3;26.084.375.924
8033049;6;2;2;2;3;36.537.223.199
8033049;5;2;2;1;3;36.537.223.199
8033053;16;2;2;1;3;35.902.932.786
8033053;12;2;2;2;3;35.902.932.786
8033062;16;2;2;1;3;39.345.744.906
8033062;11;2;2;2;3;39.345.744.906
8033066;12;2;2;1;3;44.502.147.865
8033066;6;2;2;1;3;44.502.147.865
8033069;5;2;2;2;3;27.355.656.494
8033071;12;2;2;2;3;48.211.650.312
8033074;16;2;2;1;3;8.617.899.036
8033074;14;2;2;1;3;8.617.899.036
8033074;8;2;2;1;3;8.617.899.036
8033076;5;2;2;2;3;72.144.241.033
8033079;17;;2;1;1;74.101.963.824
8033079;15;2;2;1;3;74.101.963.824
8033079;11;2;2;2;3;74.101.963.824
8033085;6;2;2;1;3;10.604.752.748
8033088;10;2;2;1;3;60.958.668.938
8033090;12;2;2;2;3;14.776.201.009
8033091;12;2;2;2;3;24.383.467.575
8033091;10;2;2;1;3;24.383.467.575
8033091;8;2;2;1;3;24.383.467.575
8033093;9;2;2;1;3;32.799.336.101
8033093;5;2;2;1;3;32.799.336.101
8033095;14;2;2;1;3;2.349.916.802
8033096;11;2;2;1;3;40.631.903.133
8033096;10;2;2;2;3;40.631.903.133
8033097;14;2;2;2;3;40.603.594.155
8033097;9;2;2;2;3;40.603.594.155
8033098;7;2;2;2;3;13.507.886.867
8033101;13;2;2;1;3;26.618.962.979
8033101;10;2;2;1;3;26.618.962.979
8033102;16;2;2;1;3;36.882.896.453
8033104;16;2;2;1;3;18.912.950.107
8033107;13;2;2;2;3;15.639.696.641
8033107;6;2;2;1;3;15.639.696.641
8033108;16;2;2;1;3;1.471.663.068
8033108;15;2;2;2;3;1.471.663.068
8033111;16;2;2;1;3;24.201.895.282
8033111;9;2;2;2;3;24.201.895.282
8033112;17;;2;2;1;27.107.438.088
8033112;11;2;2;2;3;27.107.438.088
8033113;11;2;2;1;3;28.952.788.092
8033113;7;2;2;2;3;28.952.788.092
8033126;5;2;2;2;3;32.826.115.324
8033127;10;2;2;2;3;42.287.603.417
8033131;15;2;2;1;3;43.073.901.554
8033132;5;2;2;1;3;19.324.387.902
8033134;7;2;2;1;6;27.865.722.754
8033137;12;2;2;1;3;28.948.821.288
8033137;10;2;2;2;3;28.948.821.288
8033138;8;2;2;2;3;44.452.476.666
8033146;17;2;2;2;6;17.190.826.973
8033146;15;2;2;1;3;17.190.826.973
8033146;7;2;2;1;3;17.190.826.973
8033152;15;2;2;2;3;10.350.751.466
8033152;17;2;2;2;3;10.350.751.466
8033153;10;2;2;1;3;39.395.262.007
8033153;5;2;2;2;3;39.395.262.007
8033157;14;2;2;1;3;12.690.821.858
8033161;16;2;2;2;3;29.062.506.125
8033162;13;2;2;2;3;56.504.471.658
8033162;11;2;2;2;3;56.504.471.658
8033162;7;2;2;1;3;56.504.471.658
8033162;5;2;2;2;6;56.504.471.658
8033163;16;2;2;1;3;51.425.881.187
8033169;13;2;2;1;3;30.135.551.726
8033169;12;2;2;1;3;30.135.551.726
8033172;17;2;2;2;3;14.686.466.321
8033172;10;2;2;2;3;14.686.466.321
8033179;9;2;2;1;3;30.135.551.726
8033179;6;2;2;1;3;30.135.551.726
8033188;6;2;2;2;6;45.559.953.911
8033190;15;;2;2;3;16.685.747.657
8033191;5;2;2;1;3;50.225.919.543
8033195;16;2;2;2;3;3.040.614.458
8033198;8;2;2;2;3;50.155.981.667
8033198;6;2;2;2;4;50.155.981.667
8033199;12;2;2;2;4;45.559.953.911
8033200;14;2;2;1;3;50.190.950.605
8033200;10;2;2;2;3;50.190.950.605
8033204;8;2;2;1;3;25.110.276.365
8033208;16;2;2;2;3;26.200.276.599
8033208;9;2;2;1;3;26.200.276.599
8033209;16;2;2;1;3;24.669.482.558
8033209;5;2;2;1;3;24.669.482.558
8033211;15;2;2;1;3;44.535.934.603
8033212;10;2;2;2;3;27.373.545.105
8033213;13;2;2;1;3;20.722.632.881
8033214;17;;2;1;1;2.268.471.842
8033214;11;2;2;1;3;2.268.471.842
8033218;6;1;2;2;3;23.419.133.127
8033219;14;2;2;2;3;31.669.601.831
8033223;9;2;2;1;3;2.304.718.578
8033227;10;2;2;1;3;23.874.011.096
8033228;9;2;2;2;3;12.687.777.334
8033230;13;2;2;1;3;16.382.873.556
8033230;8;2;2;2;3;16.382.873.556
8033240;16;2;2;1;3;20.576.146.799
8033241;13;2;2;2;3;29.905.769.985
8033244;10;2;2;2;3;14.571.905.057
8033245;10;2;2;1;3;17.907.485.225
8033245;5;2;2;2;3;17.907.485.225
8033246;7;2;2;2;3;25.482.022.673
8033250;14;;2;2;1;23.498.106.117
8033250;12;2;2;2;3;23.498.106.117
8033250;8;2;2;1;3;23.498.106.117
8033251;11;2;2;2;3;12.916.075.152
8033252;15;2;2;2;3;15.177.047.207
8033252;8;2;2;1;3;15.177.047.207
8033253;12;2;2;1;3;13.542.966.887
8033253;7;2;2;1;3;13.542.966.887
8033254;10;2;2;1;3;15.239.061.988
8033255;8;2;2;1;3;28.779.886.969
8033255;7;2;2;2;3;28.779.886.969
8033256;11;2;2;1;3;17.907.485.225
8033262;12;2;2;2;3;21.474.499.299
8033262;10;2;2;2;3;21.474.499.299
8033263;11;2;2;1;3;22.815.556.868
8033263;10;2;2;2;3;22.815.556.868
8033266;12;2;2;2;3;17.710.699.674
8033269;16;2;2;1;3;85.994.954.677
8033270;17;;2;1;1;40.023.937.503
8033270;13;2;2;2;3;40.023.937.503
8033271;13;2;2;2;3;18.341.426.697
8033271;7;2;2;2;3;18.341.426.697
8033275;13;2;2;1;3;34.397.981.871
8033275;5;2;2;1;6;34.397.981.871
8033278;12;2;2;1;4;85.994.954.677
8033281;10;2;2;1;3;23.498.697.238
8033282;14;2;2;1;3;1.866.817.887
8033284;13;2;2;2;3;2.202.453.646
8033286;10;2;2;2;3;85.994.954.677
8033289;7;2;2;2;3;47.574.709.762
8033290;12;2;2;1;3;24.988.331.577
8033291;12;2;2;1;3;17.480.383.953
8033292;16;;2;1;1;10.749.369.335
8033295;15;2;2;1;3;42.997.477.338
8033295;9;2;2;2;3;42.997.477.338
8033296;11;2;2;2;3;32.311.717.901
8033297;14;2;2;2;3;2.490.366.652
8033298;11;2;2;1;3;37.441.819.952
8033299;16;2;2;2;3;14.332.492.446
8033301;14;2;2;2;3;1.984.700.916
8033301;5;2;2;2;3;1.984.700.916
8033301;17;2;2;2;4;1.984.700.916
8033307;10;2;2;1;3;37.525.071.132
8033307;8;2;2;2;3;37.525.071.132
8033309;17;2;2;2;4;84.441.989.937
8033309;9;2;2;2;3;84.441.989.937
8033309;7;2;2;2;3;84.441.989.937
8033315;12;2;2;1;3;28.218.978.111
8033315;7;2;2;2;3;28.218.978.111
8033316;17;2;2;2;3;1.222.460.267
8033316;9;2;2;1;3;1.222.460.267
8033319;6;2;2;2;3;17.424.793.455
8033322;14;2;2;1;3;21.407.781.226
8033322;8;2;2;1;3;21.407.781.226
8033323;12;2;2;2;3;18.447.627.972
8033323;9;2;2;2;3;18.447.627.972
8033332;6;2;2;1;3;28.583.463.842
8033344;8;1;2;1;3;1.680.609.827
8033346;8;2;2;1;3;36.281.945.546
8033347;16;2;2;2;3;2.354.394.725
8033351;5;2;2;1;3;32.491.601.599
8033357;17;2;2;1;3;96.605.494.252
8033358;7;2;2;1;3;36.300.524.384
8033360;12;2;2;1;3;28.836.255.359
8033360;9;2;2;1;3;28.836.255.359
8033361;13;2;2;1;3;4.161.131.165
8033361;5;2;2;1;3;4.161.131.165
8033362;15;2;2;2;3;5.599.799.683
8033362;5;2;2;2;3;5.599.799.683
8033363;10;2;2;1;3;46.173.755.684
8033363;12;2;2;1;3;46.173.755.684
8033366;15;2;2;1;3;62.344.562.295
8033366;9;2;2;2;3;62.344.562.295
8033366;14;2;2;1;3;62.344.562.295
8033366;12;2;2;2;3;62.344.562.295
8033368;7;2;2;2;3;16.156.382.839
8033371;5;2;2;1;3;2.798.883.296
8033374;9;2;2;2;3;33.060.546.922
8033374;9;2;2;1;3;33.060.546.922
8033378;8;2;2;1;3;82.651.367.304
8033379;14;2;2;1;3;33.060.546.922
8033379;12;2;2;1;3;33.060.546.922
8033379;10;2;2;1;3;33.060.546.922
8033380;8;2;2;2;3;24.861.641.078
8033385;16;;2;1;6;18.198.289.037
8033386;12;2;2;2;3;19.851.312.935
8033386;11;2;2;1;3;19.851.312.935
8033389;6;2;2;1;3;13.003.092.618
8033393;16;2;2;1;3;33.060.546.922
8033393;12;2;2;1;3;33.060.546.922
8033393;10;2;2;1;3;33.060.546.922
8033398;16;2;2;2;3;20.396.647.966
8033403;10;2;2;2;3;70.835.375.524
8033403;6;2;2;2;3;70.835.375.524
8033405;11;2;2;2;3;83.301.661.642
8033409;16;2;2;1;3;28.337.611.647
8033409;14;2;2;2;3;28.337.611.647
8033409;12;2;2;2;3;28.337.611.647
8033409;8;2;2;1;3;28.337.611.647
8033409;6;2;2;2;3;28.337.611.647
8033428;15;2;2;2;3;70.844.029.118
8033430;13;2;2;2;3;22.441.028.828
8033432;5;2;2;2;3;12.142.539.178
8033446;15;2;2;1;3;41.107.080.031
8033448;7;2;2;1;3;61.052.556.513
8033451;10;2;2;2;3;37.015.915.936
8033452;17;2;2;2;4;37.349.843.841
8033452;15;2;2;1;3;37.349.843.841
8033454;11;2;2;2;3;61.052.556.513
8033460;15;2;2;1;3;18.936.268.685
8033463;16;2;2;2;3;18.936.268.685
8033464;9;2;2;1;3;75.745.074.741
8033464;7;2;2;1;3;75.745.074.741
8033464;5;2;2;2;3;75.745.074.741
8033465;10;2;2;1;3;67.061.684.917
8033465;7;2;2;2;3;67.061.684.917
8033465;17;2;2;1;3;67.061.684.917
8033467;8;2;2;1;3;5.700.023.319
8033467;6;2;2;1;3;5.700.023.319
8033468;13;2;2;2;3;32.903.036.387
8033474;16;2;2;1;3;35.494.092.361
8033474;13;2;2;2;3;35.494.092.361
8033476;17;2;2;2;3;25.207.194.315
8033476;13;2;2;2;3;25.207.194.315
8033481;16;2;2;1;6;48.582.438.979
8033482;15;2;2;1;3;29.732.378.762
8033483;8;2;2;1;3;5.312.092.057
8033483;13;2;2;2;3;5.312.092.057
8033483;10;2;2;2;3;5.312.092.057
8033483;6;2;2;1;3;5.312.092.057
8033485;11;2;2;1;3;4.033.855.165
8033485;6;2;2;2;6;4.033.855.165
8033487;13;2;2;1;3;39.632.827.863
8033487;10;2;2;1;3;39.632.827.863
8033489;6;2;2;2;3;58.589.731.783
8033490;12;2;2;1;3;34.608.276.945
8033491;16;2;2;2;3;51.954.243.805
8033491;15;2;2;1;3;51.954.243.805
8033491;12;2;2;2;3;51.954.243.805
8033492;12;2;2;1;3;26.414.534.814
8033492;16;2;2;2;6;26.414.534.814
8033492;17;;2;1;1;26.414.534.814
8033496;12;2;2;1;3;86.891.001.764
8033496;9;2;2;2;3;86.891.001.764
8033499;15;2;2;2;3;58.865.463.276
8033499;8;2;2;2;3;58.865.463.276
8033501;7;2;2;1;3;46.919.170.831
8033507;15;2;2;1;3;41.888.660.765
8033512;14;2;2;1;3;4.475.962.937
8033512;14;2;2;1;3;4.475.962.937
8033512;12;2;2;2;3;4.475.962.937
8033519;13;2;2;1;3;91.395.760.622
8033520;12;2;2;2;3;75.749.801.695
8033521;16;2;2;1;3;28.466.278.676
8033524;13;2;2;2;3;38.201.847.566
8033531;8;2;2;1;3;47.804.656.439
8033533;9;2;2;2;3;96.311.996.816
8033534;17;2;2;1;3;10.889.290.322
8033535;8;2;2;2;3;94.279.009.256
8033535;5;2;2;1;3;94.279.009.256
8033536;7;2;2;1;3;16.175.640.455
8033538;10;2;2;1;3;43.245.347.223
8033542;8;2;2;2;3;16.939.820.406
8033542;6;2;2;2;3;16.939.820.406
8033549;14;2;2;2;3;17.654.295.091
8033551;17;2;2;1;3;16.082.789.497
8033552;8;2;2;1;3;64.300.515.636
8033558;16;2;2;1;3;13.549.745.832
8033559;17;2;2;1;3;13.547.048.982
8033569;9;2;2;2;3;70.320.551.678
8033570;14;2;2;1;3;85.926.072.619
8033576;17;2;2;2;3;53.104.201.077
8033581;12;2;2;1;3;77.493.602.643
8033581;7;2;2;2;3;77.493.602.643
8033584;17;2;2;1;3;89.349.208.272
8033589;8;2;2;2;3;21.708.490.469
8033591;10;2;2;1;3;74.606.520.959
8033595;14;2;2;2;3;96.867.003.304
8033595;13;2;2;1;3;96.867.003.304
8033596;16;2;2;2;6;89.306.271.717
8033596;11;2;2;1;3;89.306.271.717
8033604;15;2;2;1;3;1.803.481.102
8033605;17;2;2;2;3;11.179.908.664
8033607;10;2;2;2;3;96.171.021.527
8033609;5;2;2;2;3;18.537.009.846
8033624;10;2;2;2;3;12.772.158.945
8033626;16;2;2;2;3;11.918.053.504
8033626;6;2;2;1;3;11.918.053.504
8033627;13;2;2;2;3;79.704.979.658
8033627;9;2;2;1;3;79.704.979.658
8033627;6;2;2;1;3;79.704.979.658
8033633;12;2;2;2;4;71.192.734.079
8033633;6;2;2;1;6;71.192.734.079
8033639;15;2;2;2;3;1.153.723.124
8033640;16;2;2;1;3;16.319.580.884
8033646;12;2;2;1;3;60.536.714.477
8033647;16;2;2;1;6;12.595.013.541
8033647;11;2;2;2;3;12.595.013.541
8033649;13;2;2;1;3;5.951.525.905
8033649;10;2;2;1;3;5.951.525.905
8033649;8;2;2;1;3;5.951.525.905
8033654;11;2;2;1;3;81.503.363.009
8033656;13;2;2;2;3;77.809.513.092
8033656;11;2;2;1;3;77.809.513.092
8033656;9;2;2;2;3;77.809.513.092
8033656;5;2;2;2;3;77.809.513.092
8033662;16;2;2;1;3;37.243.254.237
8033671;16;2;2;1;3;53.840.050.912
8033671;14;2;2;1;3;53.840.050.912
8033671;13;2;2;2;3;53.840.050.912
8033671;7;2;2;1;3;53.840.050.912
8033672;8;2;2;1;3;12.980.495.365
8033673;13;;2;1;1;48.991.114.694
8033673;11;2;2;1;3;48.991.114.694
8033673;8;2;2;1;6;48.991.114.694
8033673;6;2;2;2;6;48.991.114.694
8033674;6;2;2;2;3;49.305.295.225
8033675;8;2;2;1;3;73.718.988.729
8033679;15;2;2;1;6;71.990.471.968
8033679;12;2;2;1;6;71.990.471.968
8033679;10;2;2;1;4;71.990.471.968
8033682;12;2;2;2;3;44.067.876.273
8033685;13;2;2;2;3;39.899.140.557
8033685;10;2;2;2;3;39.899.140.557
8033686;13;2;2;2;3;2.741.968.733
8033688;10;2;2;2;3;57.166.880.845
8033688;7;2;2;1;3;57.166.880.845
8033688;5;2;2;2;6;57.166.880.845
8033691;16;2;2;2;4;53.594.928.501
8033691;16;2;2;2;3;53.594.928.501
8033704;6;2;2;2;3;204.892.912
8033715;15;2;2;1;3;28.698.671.633
8033724;15;2;2;2;3;23.468.408.208
8033726;14;2;2;2;3;29.683.658.814
8033727;14;2;2;1;3;16.073.915.783
8033732;14;2;2;2;3;29.498.586.784
8033736;16;2;2;2;3;30.421.666.307
8033750;11;2;2;2;3;13.285.857.573
8033760;10;2;2;1;3;94.226.738.753
8033761;11;2;2;1;3;33.428.642.919
8033763;9;2;2;2;3;72.804.035.646
8033768;16;2;2;2;3;9.380.115.354
8033768;9;2;2;2;3;9.380.115.354
8033770;11;2;2;1;3;32.082.321.255
8033772;10;2;2;1;3;39.053.654.949
8033775;17;2;2;2;3;4.041.108.792
8033777;6;2;2;2;3;77.962.443.069
8033779;7;2;2;2;3;35.271.981.022
8033780;14;2;2;2;4;33.255.917.497
8033781;10;2;2;1;3;3.162.396.917
8033783;10;2;2;2;3;35.609.293.914
8033785;12;2;2;1;3;88.045.261.578
8033788;17;2;2;2;3;60.136.790.734
8033796;11;2;2;2;3;637.304.361
8033809;10;2;2;1;3;44.661.873.129
8033809;8;2;2;1;3;44.661.873.129
8033810;8;2;2;1;3;35.194.886.675
8033813;8;2;2;1;3;30.473.036.215
8033817;6;2;2;1;3;30.473.036.215
8033822;5;2;2;1;3;49.305.267.157
8033823;12;2;2;2;3;53.840.663.749
8033823;10;2;2;2;3;53.840.663.749
8033825;10;2;2;1;3;40.102.901.569
8033826;13;2;2;2;3;75.604.190.863
8033829;12;2;2;1;3;91.170.142.718
8033835;15;2;2;2;3;37.343.976.669
