DIRECTORIO;P6040;P404;P3503;P3271;P400;FEX_C
8017081;9;2.0;2;2;3;17860333702
8049384;16;1.0;2;2;3;59313163949
8027937;11;2.0;2;2;3;29877762942
8051340;12;2.0;2;1;3;32623094866
8032630;5;2.0;2;2;3;26096063574
8034703;9;2.0;2;1;3;69096121316
8029060;6;2.0;2;2;3;23006767208
8047689;10;2.0;2;1;3;56204464354
8040281;7;2.0;2;1;3;17868966235
8020168;13;2.0;2;2;3;86879038245
7982439;9;2.0;2;1;3;19947460168
8086111;8;2.0;2;1;3;12590355357
8001821;5;2.0;2;2;3;3396087212
8025274;8;2.0;2;2;3;57985312089
8015496;8;2.0;2;1;3;86839964379
8032667;17;2.0;2;2;3;34670222564
8047459;9;2.0;2;2;3;1352874136
7992217;13;2.0;2;2;3;8215662103
8028169;17;2.0;2;1;3;95750256098
7999850;12;2.0;2;1;3;40731981133
8013407;11;2.0;2;1;3;49687385699
7997784;13;2.0;2;1;3;41813133939
8050031;10;2.0;2;2;3;46611829449
8079443;17;2.0;2;2;4;15699117096
8048228;6;2.0;2;1;6;16287895844
8077829;14;2.0;2;2;3;55446987174
7998547;8;2.0;2;1;3;17628434886
8025796;10;2.0;2;2;3;5423368051
7986444;5;2.0;2;1;3;22604998237
8033521;16;2.0;2;1;3;28466278676
8031148;9;2.0;2;1;3;36155561563
7995170;13;2.0;2;1;3;14119330393
8010658;5;2.0;2;2;3;10318029995
8049568;5;2.0;2;1;6;26639422183
8028146;15;2.0;2;1;3;10363237389
8019110;14;2.0;2;1;4;93777473415
7999118;8;2.0;2;1;3;1979929845
8044277;8;2.0;2;1;3;18827013832
8047257;5;2.0;2;1;3;25449157829
8031702;9;2.0;2;2;6;11803042836
8025339;13;2.0;2;1;3;12899334977
8035620;12;2.0;2;1;3;22082188991
8079120;17;2.0;2;2;3;23734063747
8043519;10;2.0;2;2;3;8931174811
8035676;10;2.0;2;1;4;29350454102
7986106;14;2.0;2;1;3;131163324
8082669;14;2.0;2;2;3;89399170658
8024655;5;2.0;2;2;3;43611815599
8012037;10;2.0;2;2;3;51330184234
7983913;6;2.0;2;2;3;16607251665
8054816;14;2.0;2;1;3;71446417473
8042649;12;2.0;2;2;4;1642228014
8077635;6;2.0;2;2;3;17043105767
8038776;5;2.0;2;1;3;50825394202
7985014;9;2.0;2;2;3;22323337306
8044048;12;2.0;2;1;6;7111422327
8006620;13;2.0;2;2;3;56037408594
8052382;9;2.0;2;2;3;14684770676
7993391;11;2.0;2;1;3;12052898039
8048720;16;2.0;2;1;3;12408128747
7997270;9;2.0;2;2;3;67029143787
8084176;13;2.0;2;2;3;7336398163
8076468;7;2.0;2;1;3;58067211631
8081925;13;2.0;2;1;3;16542841449
8006138;10;2.0;2;1;3;18822003337
8030263;5;2.0;2;1;3;27124986754
7984668;15;2.0;2;2;3;41577272106
7993738;6;2.0;2;2;3;18792201351
8014069;13;2.0;2;1;3;1115250129
8026496;11;2.0;2;1;3;12024195758
7984103;17;2.0;2;1;3;12015227534
8028382;13;2.0;2;2;3;13516582432
8002942;15;2.0;2;1;3;14142349506
7994785;15;2.0;2;2;3;23383314783
8033033;8;2.0;2;2;3;27134660378
8035730;7;2.0;2;2;3;24334127126
8082392;7;2.0;2;2;3;18440699428
7994828;17;2.0;2;2;4;25013950147
8037409;14;2.0;2;2;3;44642644599
8051268;7;2.0;2;2;6;96754937327
8044276;10;2.0;2;1;3;26616445484
8081748;11;2.0;2;2;3;52723995465
8029843;9;2.0;2;2;3;59336605864
8039893;6;2.0;2;2;6;47079850975
8033066;12;2.0;2;1;3;44502147865
8000182;6;2.0;2;2;3;18812592393
8039033;6;2.0;2;1;3;63782573404
8008185;17;2.0;2;1;3;1513116365
8055170;7;2.0;2;2;3;15089310486
7996815;10;2.0;2;2;3;57239387515
8048254;14;2.0;2;2;3;1085473483
7996001;14;2.0;2;2;3;4547684599
8082359;13;2.0;2;2;3;1264736132
8051011;10;2.0;2;1;3;39146275977
8035592;15;2.0;2;1;3;8571290683
8020167;16;2.0;2;1;3;10009375554
8007941;8;2.0;2;2;3;56320448162
8000304;8;2.0;2;2;3;92624358178
8017139;16;2.0;2;2;3;67532661389
8019765;8;2.0;2;1;3;83765759813
8014648;13;2.0;2;1;3;14130083963
8046695;11;2.0;2;1;3;13073100356
7994687;12;2.0;2;1;3;1122882843
8027441;15;2.0;2;2;3;26335253244
7995616;9;2.0;2;2;3;11735612179
8040736;13;2.0;2;2;6;76595288805
7999629;8;2.0;2;2;3;11711610662
8013098;14;2.0;2;1;3;71677232717
8002298;13;2.0;2;1;3;18240938138
7995036;16;2.0;2;2;3;1460747107
8014705;7;2.0;2;1;3;2541442766
8083060;12;2.0;2;2;3;56171921725
8077371;6;2.0;2;1;3;47274638796
8052401;15;2.0;2;1;3;15399976414
7993733;15;2.0;2;1;3;69412185142
8023300;10;2.0;2;1;3;10667550016
8033492;12;2.0;2;1;3;26414534814
8052957;16;2.0;2;2;3;54482551559
8010658;14;2.0;2;2;3;10318029995
8078051;17;;2;1;1;12825605749
8036473;12;2.0;2;2;3;20111556394
8082218;14;2.0;2;2;3;44296239358
8019824;5;2.0;2;1;3;18368598924
8018140;16;2.0;2;2;3;37584853323
7987528;6;2.0;2;2;3;14629495624
8075807;11;2.0;2;1;3;47679102164
8022461;6;2.0;2;2;3;13069840778
7994779;10;2.0;2;2;3;42452597214
8045959;10;2.0;2;1;3;33347474527
7987618;11;2.0;2;2;3;66203739477
8082903;12;2.0;2;2;3;81003634044
8053726;10;2.0;2;2;3;17604451282
8021354;10;2.0;2;2;3;44597827135
8013462;9;2.0;2;1;3;50981205115
8013662;8;2.0;2;1;3;53351213443
8026933;13;2.0;2;2;3;13959515812
8027731;16;2.0;2;2;3;80504418609
8075877;9;2.0;2;1;6;39700935239
8002403;5;2.0;2;1;3;81448666558
8037711;14;;2;2;3;99851525005
8019683;7;2.0;2;2;3;37149741449
8032552;9;2.0;2;1;3;24262156082
8027261;11;2.0;2;2;3;82211759666
8046008;15;2.0;2;2;3;51055854681
8053275;13;2.0;2;1;3;24296098383
8076396;13;2.0;2;2;3;10540397176
8000468;6;2.0;2;1;3;11703677526
8037349;16;2.0;2;2;3;19706704667
7983508;7;2.0;2;1;3;27490678229
8005615;5;2.0;2;2;3;44970840505
8004213;10;2.0;2;2;3;20367935061
8035801;9;2.0;2;1;3;26271830844
8052229;11;2.0;2;1;6;25353984384
8015295;16;;2;2;6;29215020547
8052844;15;2.0;2;1;3;65779920356
8079744;14;2.0;2;2;3;11591877348
8024584;11;2.0;2;1;3;78380268392
8054714;16;2.0;2;2;4;68701522883
8029748;16;2.0;2;1;3;62142033683
8031645;5;2.0;2;1;3;38357337915
8035849;6;2.0;2;1;3;65536911033
8005406;15;2.0;2;1;3;19088730298
8023707;17;2.0;2;1;3;16968801714
8005460;17;2.0;2;1;3;1008494463
8015706;7;2.0;2;1;3;43775818761
7987313;12;2.0;2;2;3;10221590496
8024989;10;2.0;2;2;3;42081151401
8002597;13;2.0;2;2;3;28202687317
8008654;11;2.0;2;1;3;17336847495
8027606;16;2.0;2;2;3;12476979772
8077238;15;2.0;2;2;3;21796813022
8022576;10;2.0;2;1;3;56584873847
8053765;14;2.0;2;2;3;34884369672
8013340;14;2.0;2;1;3;65640393806
7987211;15;2.0;2;1;3;16944270905
8050322;9;2.0;2;2;3;26771423035
7982552;17;;2;2;1;19937473507
8005049;9;2.0;2;2;3;3093574578
8076449;16;2.0;2;2;4;40127903685
7993377;16;2.0;2;1;3;41519729841
7994551;17;2.0;2;2;3;7113481294
8045079;10;2.0;2;1;6;10375726337
8014746;7;2.0;2;1;3;44979917848
8085874;17;2.0;2;1;3;15473918438
8084209;9;2.0;2;2;3;31410353621
8028213;14;2.0;2;2;3;76150042424
8082058;8;2.0;2;2;3;20059155444
8003125;17;;2;1;5;80344234758
8008455;14;2.0;2;1;3;10912237976
8002620;14;2.0;2;2;3;2678603886
8047267;9;2.0;2;1;3;27560491163
8017125;12;2.0;2;2;3;16222751417
7996769;6;2.0;2;2;3;25337306456
7984241;11;2.0;2;2;3;81197597197
8036094;10;2.0;2;2;3;97565774558
7992253;9;2.0;2;2;3;11855450809
8031636;15;2.0;2;2;4;19242656545
8017007;10;2.0;2;2;3;53986846822
8036293;13;2.0;2;2;3;49619748724
8030771;14;2.0;2;2;3;2107735128
7992873;9;2.0;2;1;3;12909448082
8052232;8;2.0;2;2;3;22061489888
8076170;7;2.0;2;2;3;44611987891
8079925;6;2.0;2;1;3;14709580527
8008150;13;2.0;2;2;3;87499030094
8020690;15;2.0;2;2;3;1064103803
8015101;10;2.0;2;2;3;15038228911
8020621;12;2.0;2;2;3;84121423657
7993068;10;2.0;2;2;3;10547450728
8031062;8;2.0;2;2;3;39182182261
8048030;14;2.0;2;1;3;78057708354
8040056;8;2.0;2;1;3;17966913088
8041969;13;2.0;2;2;3;12617574686
7993003;11;2.0;2;2;3;23089351925
7993564;14;2.0;2;2;3;97752713582
8018300;14;2.0;2;2;3;81199811649
8020287;11;2.0;2;2;3;10349735019
8016119;5;2.0;2;2;3;82442302546
8000131;15;2.0;2;1;3;14501145127
7996957;10;2.0;2;1;3;51431362013
8013755;16;2.0;2;2;3;26246370239
8045641;5;2.0;2;1;3;92384472544
7995102;13;2.0;2;1;3;21036750244
7983672;10;2.0;2;2;3;70810390975
8033378;8;2.0;2;1;3;82651367304
8055217;16;2.0;2;2;3;85118193272
8037647;8;2.0;2;2;3;17677126042
8037252;17;2.0;2;2;3;67418711893
7996143;7;2.0;2;1;3;52492183301
8003629;10;2.0;2;1;3;33937401123
8002964;16;2.0;2;2;3;88319832537
8008028;12;2.0;2;2;3;18238809821
8037107;15;2.0;2;2;3;11696320264
8076894;8;2.0;2;1;3;27012857899
8012480;15;2.0;2;1;3;15474848293
8047550;13;2.0;2;1;3;91459626492
8045567;10;2.0;2;1;3;78610641033
8053734;15;2.0;2;1;3;304969335
8036689;10;2.0;2;1;3;29142121819
8013383;12;2.0;2;1;3;61795400139
8043484;10;2.0;2;2;6;13362791284
8014473;14;2.0;2;2;3;40603615656
8005968;9;2.0;2;2;3;16001834154
7994446;12;2.0;2;1;3;48978103701
8084434;6;2.0;2;2;3;19093263061
7987917;13;2.0;2;2;3;10375653017
8036550;10;2.0;2;2;3;79838355566
8027986;10;2.0;2;1;6;93935161143
7987488;15;2.0;2;2;3;16237345909
8080604;11;2.0;2;1;6;8612350995
8016831;16;2.0;2;1;6;17210439362
8077377;15;2.0;2;1;3;35469667782
7999552;14;2.0;2;1;3;57394017621
7988099;14;2.0;2;1;3;31873116176
8045973;17;2.0;2;1;4;2480209723
8023118;17;2.0;2;2;4;66233206694
7991301;6;2.0;2;2;3;97662982757
7992723;6;2.0;2;2;3;38113588407
8026777;17;2.0;2;1;3;18477689614
8038220;15;2.0;2;2;3;72400759232
7999234;14;2.0;2;1;3;64716391094
7982980;5;2.0;2;2;3;48772880124
8035553;7;2.0;2;1;3;16717383652
8030575;15;2.0;2;1;3;55254699522
8053681;12;2.0;2;2;3;44477072894
8026714;5;2.0;2;2;3;24937912401
8016468;10;2.0;2;2;3;13235693214
8034630;9;2.0;2;2;3;15063330006
7989226;12;2.0;2;1;3;47052457831
8031166;16;2.0;2;1;3;32295737457
8012077;11;2.0;2;2;3;65729089741
8018449;17;;2;2;3;39232294696
8084194;6;2.0;2;1;3;39752929521
8049695;13;2.0;2;1;3;89313100985
8032828;16;2.0;2;2;4;8306193488
8002662;10;2.0;2;2;3;13956385603
8048660;9;2.0;2;2;3;62304427104
8051839;8;2.0;2;2;3;36307600366
7987631;17;2.0;2;1;3;25958908355
8021269;7;2.0;2;1;3;10839769685
8012066;9;2.0;2;2;3;10978717367
8079879;13;2.0;2;1;3;24842243684
7986236;12;2.0;2;2;3;4838314762
8054768;17;2.0;2;1;6;1401507955
7993069;15;2.0;2;1;3;10068010697
8022457;16;2.0;2;2;3;14112051624
7997084;14;2.0;2;1;3;22453971444
7992985;9;2.0;2;2;3;12246862098
8024185;16;2.0;2;1;3;30679363864
8001137;17;;2;2;4;11073549645
8015243;5;2.0;2;1;4;19959643087
8036272;6;2.0;2;2;3;5446651786
8017337;16;2.0;2;2;3;24803951996
8084044;5;2.0;2;2;3;1942476864
8050534;12;2.0;2;2;3;93212561711
8018552;16;2.0;2;2;3;91435430502
7985518;5;2.0;2;2;3;44299155785
8029581;8;2.0;2;1;3;10282474997
7986236;14;2.0;2;2;3;4838314762
7991120;14;2.0;2;1;3;37274027078
8055329;10;2.0;2;2;3;10615510203
7984139;17;2.0;2;1;3;60624443474
8023051;5;2.0;2;1;3;30968156304
8042194;11;2.0;2;2;3;52658343964
8005207;7;2.0;2;1;3;46763457647
8000625;15;2.0;2;1;3;10940568229
8003431;16;2.0;2;2;4;73856209974
7990242;8;1.0;2;1;3;61353493611
8050209;7;2.0;2;1;3;37795765201
8016806;10;2.0;2;2;3;69148179524
8003539;15;2.0;2;2;3;10335362495
7997183;8;2.0;2;1;4;31921612917
7992453;15;;2;1;3;4923647063
8043723;10;2.0;2;1;3;22096544671
8016409;8;2.0;2;2;3;2926519028
8028584;5;2.0;2;2;3;21059150942
8083635;16;2.0;2;2;3;72238749751
8046802;14;2.0;2;1;3;14516618881
7989462;8;2.0;2;2;3;11161951003
8046308;12;2.0;2;2;3;15118306081
8031513;10;2.0;2;1;3;10322618463
8035181;6;2.0;2;2;3;187285269
8035644;9;2.0;2;2;3;18430927426
8051344;11;2.0;2;1;3;87112134544
8000924;11;2.0;2;1;3;16679067597
7992675;13;;2;1;5;1442800395
8080073;8;2.0;2;1;3;11417176965
8050786;6;2.0;2;2;3;78331861244
7996815;14;2.0;2;1;3;57239387515
8027423;11;2.0;2;1;3;29593911614
8025121;12;2.0;2;1;3;14859588054
8048852;14;2.0;2;2;3;57810854052
8051621;8;2.0;2;2;3;260868562
8037328;11;2.0;2;1;3;1785705784
8010437;10;2.0;2;2;3;12860413384
8017481;16;2.0;2;1;3;5767593201
8000877;11;2.0;2;2;3;29353990803
8084813;17;2.0;2;2;3;18762098699
7988958;9;2.0;2;1;3;24826910755
8040285;5;2.0;2;1;3;12553790024
7990310;10;2.0;2;1;6;48055329776
8048810;11;2.0;2;2;3;37607203312
8044476;11;2.0;1;2;3;17342582984
8077746;16;2.0;2;2;4;24120049879
8084912;7;2.0;2;2;3;18662123603
8037654;6;2.0;2;1;3;10110269545
8010897;14;2.0;2;2;3;81668852723
7986351;8;2.0;2;1;3;61216101229
7991006;6;2.0;2;2;6;11838104416
7987092;12;2.0;2;1;3;5254542451
8029622;15;2.0;2;2;3;86342813691
8040508;13;2.0;2;1;6;78072317945
8035427;7;2.0;2;2;3;89513973989
7992842;5;2.0;2;2;6;18727588443
8046883;5;2.0;2;2;3;44273137155
8041843;12;2.0;2;2;6;12739890444
7995164;8;2.0;2;2;3;46563113824
8079197;5;2.0;2;1;3;43974628686
8050362;12;2.0;2;1;3;1388103501
8009994;17;2.0;2;2;3;26753396816
8077114;17;;2;1;5;19732078925
8003763;13;2.0;2;1;3;79100629079
8031849;14;2.0;2;2;3;92728290621
8080181;16;2.0;2;1;3;19704407959
8052394;9;2.0;2;1;3;18081167914
8035477;12;2.0;2;1;3;16978710655
8016252;12;2.0;2;1;3;1062742738
8030728;16;2.0;2;2;3;47441520158
7982535;17;;2;2;1;32457983985
8008944;9;2.0;2;1;3;27740645624
8029433;11;2.0;2;1;3;65838356471
7987009;6;2.0;2;2;3;49262890714
8006798;8;2.0;2;1;3;62594226564
8047795;17;2.0;2;1;6;19641373041
8086541;8;2.0;2;1;3;24604141914
8001451;11;2.0;2;2;3;33717890364
8005485;12;;2;1;3;71036288257
8028822;8;2.0;2;2;3;63121727101
8018057;12;2.0;2;2;3;11266863034
7991168;17;2.0;2;2;3;49975364001
8081641;17;2.0;2;2;3;61137795382
8050967;13;2.0;2;2;3;5937886784
8084754;5;2.0;2;2;3;22825180077
8035532;5;2.0;2;1;3;50152150956
8025100;12;2.0;2;2;3;42169808922
8003547;14;2.0;2;1;3;10737069791
8002865;16;2.0;2;2;3;10099275232
7989921;15;2.0;2;1;4;41519729841
8080113;16;2.0;2;2;3;28022215078
8024421;13;2.0;2;1;3;13212083827
8010650;5;2.0;2;2;3;24456583901
8077341;13;2.0;2;2;3;44046280038
7983692;15;2.0;2;1;3;44793409088
8044501;6;2.0;2;2;3;12864001934
8015919;15;2.0;2;1;3;39878961421
7993233;11;2.0;2;2;3;9425123283
7984707;9;2.0;2;1;3;57740015436
8077178;11;2.0;2;2;3;24088806395
8039344;8;2.0;2;2;3;40521462001
8033649;8;2.0;2;1;3;5951525905
8052600;8;2.0;2;2;3;51673641368
8037251;15;2.0;2;2;3;3555365967
8044573;17;2.0;2;1;3;26573651309
7983511;16;2.0;2;1;3;23327746661
8023198;16;;2;1;1;6426952584
8078218;11;2.0;2;1;3;52717299538
8037161;15;2.0;2;2;3;88392105533
8051952;16;2.0;2;1;3;575115699
8050808;10;2.0;2;1;3;83558067348
7984387;14;2.0;2;2;3;76599107876
8016892;5;2.0;2;2;3;26841190846
8000372;17;2.0;2;2;3;4015282249
7983206;15;2.0;2;1;4;74636162557
8032478;13;2.0;2;2;3;25691155418
8018236;14;2.0;2;1;3;84544864919
8013404;6;2.0;2;1;3;45502164193
7988249;11;2.0;2;2;3;82565808686
8019456;16;2.0;2;2;3;17452313737
8023307;12;2.0;2;2;3;62174145978
8008285;15;2.0;2;1;3;54249537087
8003896;17;2.0;2;2;3;17404255657
8051800;6;2.0;2;1;3;11221208946
7983487;8;2.0;2;2;3;21181093813
8019821;7;2.0;2;2;3;20047369183
8055859;13;2.0;2;1;3;42810847176
8084178;6;2.0;2;2;3;44039366268
7994571;5;2.0;2;1;3;85988458011
8039917;8;2.0;2;2;3;46784307035
8026997;7;2.0;2;2;3;11499958578
8076468;10;2.0;2;1;3;58067211631
8050235;9;2.0;2;2;3;63489802669
7999723;14;2.0;2;1;3;36188562552
8038769;7;2.0;2;2;3;16903042674
8040818;11;2.0;2;1;6;1078047775
8024863;5;2.0;2;1;6;24411910221
8039069;10;2.0;2;2;6;83922503255
7998245;7;2.0;2;2;3;2886197141
8051883;13;2.0;2;2;6;74994786587
8011501;8;2.0;2;2;3;47916926012
8017332;8;2.0;2;1;3;42043716386
8083785;14;2.0;2;2;3;83912655258
8006167;6;2.0;2;2;3;25118575737
8042784;5;2.0;2;1;3;34384355952
8020305;17;2.0;2;2;3;73617954195
8019624;8;2.0;2;1;3;10447831615
7995273;13;2.0;2;2;3;94622717656
7986327;13;2.0;2;2;6;29370222314
8008037;13;2.0;2;2;3;15026710875
8044006;15;2.0;2;1;3;20705906442
8038959;7;2.0;2;1;3;17351293763
8083945;10;2.0;2;1;6;28830993723
8034796;14;2.0;2;1;3;16964718876
7986716;17;1.0;2;2;3;30807517444
8086089;8;2.0;2;1;3;54003176489
8056374;8;2.0;2;2;3;18173502991
7994385;11;2.0;2;1;3;2789531136
8045976;17;2.0;2;1;3;24661558564
7994017;16;2.0;2;1;4;17089409897
8022190;9;2.0;2;1;3;92428541921
8024105;6;2.0;2;1;3;1196593372
8025551;5;2.0;2;1;3;20454129435
8048822;7;2.0;2;2;3;39026471469
8016845;16;2.0;2;2;3;37030169004
8029122;17;2.0;2;1;6;12890563628
8024925;14;2.0;2;1;3;12316262687
8004706;6;2.0;2;1;3;11022432036
7998501;6;2.0;2;2;3;26393388334
7984333;12;2.0;2;1;3;33136067354
8006650;15;2.0;2;1;3;72307062057
7995914;11;2.0;2;2;3;57930312349
8029264;7;2.0;2;2;3;12604118981
8023569;10;2.0;2;2;3;57027967512
7988679;6;2.0;2;2;3;85470280324
8022874;13;2.0;2;1;3;2964939394
8077521;17;;2;1;1;90686783573
8015547;5;2.0;2;2;3;19049722283
7999563;12;2.0;2;2;3;13807559425
7999170;6;2.0;2;1;3;32042428546
8082792;13;2.0;2;2;3;96195429065
8013693;17;2.0;2;2;3;12482431191
8043633;8;2.0;2;1;3;12522335896
7989482;9;2.0;2;2;3;14070420999
8084586;16;2.0;2;2;6;43988194857
8077923;12;2.0;2;1;3;96170819456
8025129;9;2.0;2;2;3;38677937794
8006096;8;2.0;2;2;3;5058277059
8002901;12;2.0;2;2;3;10559199961
8030379;11;2.0;2;1;3;47101835635
7992870;14;2.0;2;1;3;93751563733
7990740;10;2.0;2;1;3;53487186325
7993490;8;2.0;2;2;3;19845577126
8037647;6;2.0;2;1;3;17677126042
8016759;12;2.0;2;1;3;1724516311
8013295;7;2.0;2;2;3;11955416656
8009276;13;2.0;2;2;3;50386689627
8017527;8;2.0;2;2;3;18187721135
7982683;12;2.0;2;2;3;15989662491
7997229;15;2.0;2;1;3;77892869972
8034961;15;2.0;2;1;3;83287737865
8027138;5;2.0;2;1;3;61904799184
7995337;11;2.0;2;2;3;36328822088
8024185;13;2.0;2;1;3;30679363864
7986625;5;2.0;2;1;3;23859704744
7997656;9;2.0;2;1;3;13738271154
7995994;14;2.0;2;1;3;93179441207
8018915;12;2.0;2;2;3;18816437682
8008681;14;2.0;2;1;3;12842207089
8079297;16;2.0;2;2;4;71568910128
8024395;15;2.0;2;2;4;22858312307
8030156;17;2.0;2;2;3;49911631781
8010656;6;2.0;2;1;3;19716741418
7992400;16;2.0;2;1;3;38369613787
8039080;14;2.0;2;1;3;14254931793
8037865;15;;2;2;3;51318186972
8055787;6;2.0;2;1;3;4159108926
8041404;16;2.0;2;1;3;2185077793
8045804;5;2.0;2;1;3;13549683174
8078964;8;2.0;2;2;3;2947036144
8037366;15;2.0;2;1;3;27622636346
8019583;15;2.0;2;1;3;77027105538
8005943;7;2.0;2;1;3;87258076487
8009615;14;2.0;2;2;3;18356219744
7983818;12;2.0;2;2;3;54275420888
7999946;5;2.0;2;1;3;20546183611
8041462;5;2.0;2;2;3;17764732757
7994973;16;2.0;2;1;3;7159939363
8055218;10;2.0;2;1;3;13343087042
8045071;16;2.0;2;2;4;10899708348
8056225;9;2.0;2;1;3;41770392932
8023503;17;2.0;2;1;3;25020948233
8086654;11;2.0;2;2;3;52770691559
8053462;6;2.0;2;1;3;1640850102
8032456;5;2.0;2;1;3;15217138627
8075683;6;2.0;2;2;3;29210213283
8048715;13;2.0;2;1;3;10490277863
7985299;8;2.0;2;2;3;15890460485
7989527;11;2.0;2;1;3;53908365433
8027298;12;2.0;2;1;3;40691628469
8022991;8;2.0;2;2;3;67904724928
8016409;14;2.0;2;1;3;2926519028
7998262;13;;2;2;3;10210023209
7984697;13;2.0;2;1;3;91988549154
8024564;11;2.0;2;1;3;13819625884
8082890;16;2.0;2;1;3;64475557829
8038955;11;2.0;2;1;6;13485694913
8078466;9;2.0;2;2;6;39379884108
8027310;14;2.0;2;2;3;23008974652
8027380;5;2.0;2;2;4;22638396656
7983971;13;2.0;2;2;3;99880980326
8077692;8;2.0;2;1;3;13881320273
8046281;8;2.0;2;2;6;82715298676
8054762;11;2.0;2;1;3;11265150397
8037192;5;2.0;2;2;3;51336408734
7985422;12;2.0;2;1;3;30957200342
8042963;13;2.0;2;1;3;10179192678
8049239;15;2.0;2;1;3;92999364977
7999140;14;2.0;2;1;3;31323572421
8015422;11;2.0;2;1;3;14361021003
7981934;14;2.0;2;1;3;21122511704
8049811;14;2.0;2;2;3;65236090282
8029102;17;2.0;2;1;3;48998613286
8036931;16;;2;2;5;31855222174
8039753;11;2.0;2;1;3;4451389983
8020464;11;2.0;2;1;6;2141278315
7986293;15;2.0;2;1;3;86852766313
7995261;7;2.0;2;2;3;10876742986
7987999;10;2.0;2;1;3;96430576606
8054326;11;2.0;2;2;3;15272079121
7982398;11;2.0;2;2;3;14565193509
8029937;9;2.0;2;1;3;53079719186
7987879;17;2.0;2;1;6;68845570798
8052014;17;;2;1;5;14771113371
8037897;17;2.0;2;1;6;10401544088
8043776;6;2.0;2;2;6;14450478598
8076838;11;;2;1;4;67532144747
8050906;12;2.0;2;1;3;30276549945
8050118;17;2.0;2;1;3;50229581066
8009314;17;2.0;2;1;3;1283989303
8013450;14;2.0;2;1;3;39749908559
8050402;8;2.0;2;2;3;10867608251
8045966;17;2.0;2;2;4;28214625396
8079814;13;2.0;2;2;3;27727545286
8010826;13;2.0;2;1;3;10110595732
7994892;10;2.0;2;1;3;1464128736
8076473;7;2.0;2;1;3;68253757
8044113;9;2.0;2;1;3;12508353013
8017894;9;2.0;2;1;3;13268637722
8054608;15;2.0;2;1;3;36110245155
8052734;14;2.0;2;1;6;26701407731
8037441;10;2.0;2;1;3;79532778596
8014986;13;2.0;2;2;3;88092786423
8075610;9;2.0;2;2;3;56706987065
8048051;11;2.0;2;2;4;17293629772
8033633;12;2.0;2;2;4;71192734079
8046076;14;2.0;2;2;3;21111893821
7995903;11;2.0;2;1;3;22408256715
8002936;13;2.0;2;1;3;65078380889
8015420;9;2.0;2;2;3;90448572043
7982359;15;2.0;2;1;3;18857395236
8022397;13;2.0;2;2;3;67786187633
8038621;16;2.0;2;1;3;19402444018
8013680;5;2.0;2;2;3;10504997271
8053995;14;2.0;2;2;6;95457379741
8029927;11;2.0;2;1;6;1327842319
8021029;16;2.0;2;2;3;34430032964
8040472;14;2.0;2;2;3;10121670339
7992950;17;2.0;2;2;3;36363595384
7991802;17;2.0;2;1;3;97047706546
7994507;6;2.0;2;1;3;27667855064
8051944;11;2.0;2;2;3;11416738095
8077230;13;2.0;2;1;3;3246642822
7998171;10;2.0;2;1;3;40807592075
8044917;8;2.0;2;1;6;95849653805
8050775;14;2.0;2;2;3;58342350154
8020441;17;;2;1;3;46116386973
8011101;13;2.0;2;2;3;81222990626
8039074;16;2.0;2;2;3;1413498943
8042519;15;2.0;2;2;3;42552383293
8026701;9;2.0;2;1;3;46628436655
8029371;10;2.0;2;1;3;37682503496
8007572;5;2.0;2;1;3;17359135378
8029432;17;2.0;2;2;3;32742498164
8009746;9;2.0;2;1;3;61836554004
7987282;8;2.0;2;2;3;16317159175
8077731;15;2.0;2;1;3;90759830942
8052862;8;2.0;2;2;3;14525661
8027162;8;2.0;2;1;3;1014725366
8030246;17;2.0;2;2;3;24848416505
8017899;7;2.0;2;2;3;18743770599
8003817;9;2.0;2;1;3;20933404928
7986162;11;2.0;2;1;6;48867428346
7996786;13;2.0;2;1;3;24700426427
7981962;14;2.0;2;2;3;17283162782
8078788;15;;2;2;3;45371000715
8056072;7;2.0;2;1;3;4025681542
8052384;7;2.0;2;2;3;17497398901
8083270;14;2.0;2;2;3;17137426822
8033920;7;2.0;2;1;3;55915912766
8032459;15;2.0;2;1;3;17194027108
8046633;10;2.0;2;1;3;30866431941
7985514;15;2.0;2;1;3;46492946945
8030977;16;2.0;2;2;3;18878147802
8056267;6;2.0;2;2;3;4013055196
7989619;9;2.0;2;1;3;65688501184
8043236;10;2.0;2;1;3;39417257779
8004703;12;2.0;2;2;3;11864969552
8037607;12;2.0;2;1;3;16752501355
7998654;15;2.0;2;1;3;37692276615
8083309;15;2.0;2;1;3;12221300766
7992048;10;2.0;2;1;3;13026543563
8017498;9;2.0;2;2;3;80053083823
7991368;14;2.0;2;1;3;34854346056
8043313;14;2.0;2;2;3;5587122463
8004587;13;2.0;2;2;3;33684248656
8004787;14;2.0;2;1;3;76747803928
8007907;11;2.0;2;1;3;96983492883
8008474;17;2.0;2;1;4;10994911902
8031524;8;2.0;2;2;3;1397746861
8031300;6;2.0;2;1;3;96252889299
8000518;17;2.0;2;1;3;38360316863
7983509;6;2.0;2;2;3;20306539145
8049279;13;2.0;2;1;3;24693806837
8010460;12;2.0;2;1;3;35880627297
8032511;11;2.0;2;2;3;25327772293
8006564;17;2.0;2;2;6;72967445065
8011015;13;2.0;2;2;3;20356982766
8016951;17;;2;1;1;50795999902
8030200;5;2.0;2;2;3;46735358606
